0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0.924601 0.924601 0.924601 0.924601 
0.929952 0.929952 0.929952 0.929952 
0.964094 0.964094 0.964094 0.964094 
0.968594 0.968594 0.968594 0.968594 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
0.969014 0.969014 0.969014 0.969014 
