0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0.432217 0.432217 0.432217 0.432217 
0.992635 0.992635 0.992635 0.992635 
0.999219 0.999219 0.999219 0.999219 
0.999354 0.999354 0.999354 0.999354 
0.999368 0.999368 0.999368 0.999368 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
0.999396 0.999396 0.999396 0.999396 
