0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0.695115 0.695115 0.695115 0.695115 
0.976551 0.976551 0.976551 0.976551 
0.997512 0.997512 0.997512 0.997512 
0.997943 0.997943 0.997943 0.997943 
0.997989 0.997989 0.997989 0.997989 
0.998077 0.998077 0.998077 0.998077 
0.998077 0.998077 0.998077 0.998077 
0.998077 0.998077 0.998077 0.998077 
0.998077 0.998077 0.998077 0.998077 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
0.998077 0.998077 0.998077 0.998077 
0.998076 0.998076 0.998076 0.998076 
