0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0.370753 0.370753 0.370753 0.370753 
0.370753 0.370753 0.370753 0.370753 
0.370753 0.370753 0.370753 0.370753 
0.370753 0.370753 0.370753 0.370753 
0.370753 0.370753 0.370753 0.370753 
0.370752 0.370752 0.370752 0.370752 
0.370753 0.370753 0.370753 0.370753 
0.370752 0.370752 0.370752 0.370752 
0.370748 0.370748 0.370748 0.370748 
0.370752 0.370752 0.370752 0.370752 
0.370745 0.370745 0.370745 0.370745 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370752 0.370752 0.370752 0.370752 
0.370744 0.370744 0.370744 0.370744 
0.370753 0.370753 0.370753 0.370753 
0.370744 0.370744 0.370744 0.370744 
0.370753 0.370753 0.370753 0.370753 
0.370744 0.370744 0.370744 0.370744 
0.370753 0.370753 0.370753 0.370753 
0.370744 0.370744 0.370744 0.370744 
0.370753 0.370753 0.370753 0.370753 
0.370744 0.370744 0.370744 0.370744 
0.370753 0.370753 0.370753 0.370753 
0.370743 0.370743 0.370743 0.370743 
0.370753 0.370753 0.370753 0.370753 
0.370743 0.370743 0.370743 0.370743 
0.370753 0.370753 0.370753 0.370753 
0.370743 0.370743 0.370743 0.370743 
0.370753 0.370753 0.370753 0.370753 
0.370742 0.370742 0.370742 0.370742 
0.370753 0.370753 0.370753 0.370753 
0.370742 0.370742 0.370742 0.370742 
